,relevancy,score
12858,0.9901486,1
12859,0.82746875,6
12860,0.9904158,3
12861,0.59988517,1
12862,0.99375546,2
12863,0.9769153,3
12864,0.8917231,3
12865,0.6774236,3
12866,0.92656296,5
12867,0.9233125,2
12868,0.9306062,2
12869,0.99440455,3
12870,0.98930365,2
12871,0.95429903,2
12872,0.67688805,2
12873,0.88887465,2
12874,0.5176911,3
12875,0.69770867,3
12876,0.4427514,4
12877,0.993757,3
12878,0.99562895,4
12879,0.99473083,3
12880,0.98759204,2
12881,0.93517333,5
12882,0.5461352,3
12883,0.9904639,1
12884,0.61965966,2
12885,0.99390805,2
12886,0.7511018,2
12887,0.99659085,4
12888,0.6531929,2
12889,0.9941227,2
12890,0.5694619,3
12891,0.9915445,2
12892,0.9854701,2
12893,0.9880246,2
12894,0.9956349,3
12895,0.9827074,2
12896,0.9918711,2
12897,0.9746277,1
12898,0.51886207,2
12899,0.9968234,4
12900,0.62738115,4
12901,0.5098717,3
12902,0.8173846,2
12903,0.99627274,4
12904,0.78751624,2
12905,0.90751815,3
12906,0.5137745,3
12907,0.9946359,3
12908,0.8957619,3
12909,0.6967862,2
12910,0.95368576,3
12911,0.43726975,3
12912,0.7814492,3
12913,0.9715009,5
12914,0.5648706,2
12915,0.9482191,2
12916,0.8056763,3
12917,0.6779957,3
12918,0.99424404,2
12919,0.5817545,2
12920,0.94776064,3
12921,0.99456954,2
12922,0.9800919,2
12923,0.99629277,4
12924,0.8188419,3
12925,0.99244595,2
12926,0.9515189,4
12927,0.99465674,2
12928,0.994221,2
12929,0.99485207,3
12930,0.46405038,5
12931,0.817,4
12932,0.84184283,4
12933,0.87687576,4
12934,0.59942806,3
12935,0.7414264,4
12936,0.99303883,3
12937,0.99741155,6
12938,0.9824192,4
12939,0.6877645,4
12940,0.611776,4
12941,0.6648591,2
12942,0.9832325,5
12943,0.94842577,2
12944,0.60129595,4
12945,0.98904604,3
12946,0.52263486,3
12947,0.99611294,4
12948,0.99506253,4
12949,0.8184401,3
12950,0.8475405,4
12951,0.57075596,2
12952,0.4409457,2
12953,0.90839297,1
12954,0.97751224,4
12955,0.6332286,2
12956,0.86823726,3
12957,0.9899597,2
12958,0.9964321,4
12959,0.96935654,2
12960,0.99709004,3
12961,0.9938975,2
12962,0.7119268,2
12963,0.9809366,1
12964,0.57039243,3
12965,0.81219804,2
12966,0.8383779,2
12967,0.84422404,3
12968,0.4289554,2
12969,0.8366866,1
12970,0.67946976,4
12971,0.7950973,4
12972,0.84668446,3
12973,0.9769843,4
12974,0.86231714,2
12975,0.90816396,2
12976,0.9931365,2
12977,0.55279726,4
12978,0.59893435,2
12979,0.90353364,1
12980,0.9685006,2
12981,0.99454755,2
12982,0.97716945,4
12983,0.6655896,2
12984,0.99703205,5
12985,0.8866413,3
12986,0.8434472,3
12987,0.7944903,3
12988,0.91979736,1
12989,0.5602594,6
12990,0.99482834,3
12991,0.81532663,2
12992,0.90145844,4
12993,0.6105436,4
12994,0.85642,3
12995,0.99043965,2
12996,0.99231946,1
12997,0.80405885,3
12998,0.49807462,3
12999,0.50709414,3
13000,0.7672726,3
13001,0.9974707,5
13002,0.82326066,3
13003,0.99695504,3
13004,0.9292716,3
13005,0.8807876,2
13006,0.42755464,3
13007,0.97578156,4
13008,0.8046454,4
13009,0.9347596,5
13010,0.9936733,2
13011,0.7862421,2
13012,0.69077843,2
13013,0.9916272,2
13014,0.5381248,3
13015,0.8028788,5
13016,0.9944712,3
13017,0.9939994,2
13018,0.77380335,3
13019,0.98659223,3
13020,0.9761131,4
13021,0.9905973,2
13022,0.99317753,3
13023,0.99279475,3
13024,0.7828059,1
13025,0.99192804,3
13026,0.9804844,4
13027,0.87818563,3
13028,0.7083117,2
13029,0.5075982,6
13030,0.5659269,2
13031,0.99500144,1
13032,0.9939352,2
13033,0.3522992,2
13034,0.54919964,4
13035,0.6698526,3
13036,0.6739853,2
13037,0.92692167,3
13038,0.63612163,3
13039,0.95076966,3
13040,0.71663666,4
13041,0.8026164,3
13042,0.9220986,3
13043,0.7132865,3
13044,0.97690094,4
13045,0.9875419,2
13046,0.97848237,4
13047,0.8503841,2
13048,0.9607653,2
13049,0.9876331,1
13050,0.96792024,2
13051,0.9215787,5
13052,0.5208724,2
13053,0.9932185,2
13054,0.95585144,3
13055,0.9925071,2
13056,0.9649546,1
13057,0.99427325,2
13058,0.7133991,4
13059,0.9958795,3
13060,0.7169056,2
13061,0.58409077,3
13062,0.7993718,3
13063,0.5759456,4
13064,0.59507746,2
13065,0.9897621,4
13066,0.99499464,1
13067,0.9804172,3
13068,0.99578816,4
13069,0.54362005,4
13070,0.5861716,3
13071,0.8710009,5
13072,0.8341985,4
13073,0.99574673,3
13074,0.7909154,4
13075,0.7915387,2
13076,0.99664694,4
13077,0.8792722,3
13078,0.9887308,1
13079,0.59565675,2
13080,0.995086,3
13081,0.9890421,3
13082,0.50906444,2
13083,0.6333892,4
13084,0.8927908,4
13085,0.81783867,4
13086,0.9946843,2
13087,0.9927379,2
13088,0.89364547,3
13089,0.6535821,4
13090,0.543366,4
13091,0.6166319,3
13092,0.99568737,3
13093,0.57889855,4
13094,0.7053621,4
13095,0.92243135,2
13096,0.9892584,5
13097,0.9942783,3
13098,0.99502,3
13099,0.63016444,4
13100,0.81007123,5
13101,0.9939576,3
13102,0.7982948,3
13103,0.98994505,2
13104,0.99571157,3
13105,0.93461823,3
13106,0.44345373,3
13107,0.6805376,3
13108,0.97025067,2
13109,0.65308124,2
13110,0.96156347,3
13111,0.99462205,3
13112,0.9922595,3
13113,0.90644735,4
13114,0.9950001,3
13115,0.98341477,3
13116,0.6068309,4
13117,0.9963605,3
13118,0.9152312,2
13119,0.7234568,3
13120,0.76521176,3
13121,0.5510988,3
13122,0.9918881,3
13123,0.962992,1
13124,0.99571764,4
13125,0.68160456,3
13126,0.9972587,3
13127,0.9124757,3
13128,0.99222434,3
13129,0.5291753,3
13130,0.82730895,3
13131,0.6124766,3
13132,0.633641,5
13133,0.9700873,2
13134,0.9900593,1
13135,0.73464376,2
13136,0.99163824,2
13137,0.979155,5
13138,0.779835,3
13139,0.5898474,2
13140,0.9954355,4
13141,0.69653326,2
13142,0.99694246,4
13143,0.9750423,1
13144,0.6184807,3
13145,0.5046659,3
13146,0.56665045,2
13147,0.86963814,3
13148,0.9902342,2
13149,0.5251128,1
13150,0.5708945,3
13151,0.8022567,2
13152,0.6247094,1
13153,0.86715865,6
13154,0.76043737,2
13155,0.9875378,3
13156,0.972568,4
13157,0.74494535,3
13158,0.9045942,5
13159,0.6039963,2
13160,0.90620375,3
13161,0.7074915,3
13162,0.839177,3
13163,0.9917608,2
13164,0.6309867,5
13165,0.99598414,3
13166,0.9966968,5
13167,0.9744628,4
13168,0.89189047,2
13169,0.99575543,3
13170,0.6177218,2
13171,0.99325645,2
13172,0.9811514,3
13173,0.9977439,5
13174,0.7228816,2
13175,0.9966843,4
13176,0.7344661,4
13177,0.54886055,3
13178,0.98999006,2
13179,0.99401766,3
13180,0.9869455,2
13181,0.99270886,2
13182,0.99644077,2
13183,0.5616207,3
13184,0.99427056,3
13185,0.9920123,2
13186,0.6799711,4
13187,0.9931387,3
13188,0.99635196,4
13189,0.7546503,4
13190,0.6869442,4
13191,0.9942076,3
13192,0.9906785,3
13193,0.6472276,4
13194,0.99010235,2
13195,0.9963508,4
13196,0.72808033,3
13197,0.99228406,2
13198,0.8501807,5
13199,0.97994083,4
13200,0.7053984,3
13201,0.9954085,4
13202,0.38977724,3
13203,0.9964715,5
13204,0.9369399,4
13205,0.8241848,4
13206,0.9923972,2
13207,0.98620653,3
13208,0.9800363,1
13209,0.9973438,6
13210,0.9930118,2
13211,0.99697584,5
13212,0.97836345,3
13213,0.7331014,4
13214,0.9884961,2
13215,0.91855294,2
13216,0.99271226,2
13217,0.99086887,1
13218,0.99586356,1
13219,0.51382405,2
13220,0.92842424,4
13221,0.9940725,3
13222,0.93426514,2
13223,0.99380875,3
13224,0.9939962,3
13225,0.5811848,3
13226,0.68033427,1
13227,0.92863524,2
13228,0.9565715,4
13229,0.98945636,3
13230,0.99633074,5
13231,0.7759109,2
13232,0.96739274,3
13233,0.6340513,2
13234,0.92618597,3
13235,0.5236497,3
13236,0.925346,3
13237,0.9562372,3
13238,0.78208715,3
13239,0.730114,3
13240,0.98412406,3
13241,0.8763885,4
13242,0.6917476,1
13243,0.9971582,4
13244,0.992579,2
13245,0.99469954,3
13246,0.4937045,4
13247,0.99478465,3
13248,0.91922843,4
13249,0.9821314,2
13250,0.60214204,3
13251,0.84756964,3
13252,0.5910604,3
13253,0.8088561,1
13254,0.97978705,3
13255,0.99129343,1
13256,0.70408815,4
13257,0.5701091,2
13258,0.7147036,3
13259,0.6159451,5
13260,0.79091203,2
13261,0.9922368,2
13262,0.9471596,2
13263,0.9961808,3
13264,0.60639083,3
13265,0.9293762,3
13266,0.733154,2
13267,0.5319627,4
13268,0.9938117,3
13269,0.8067984,3
13270,0.53914976,3
13271,0.99241877,1
13272,0.9962309,4
13273,0.42929962,1
13274,0.6024512,3
13275,0.9969055,4
13276,0.881056,2
13277,0.95736176,2
13278,0.98987925,2
13279,0.99096847,2
13280,0.9370139,2
13281,0.97238463,4
13282,0.5367249,3
13283,0.7101629,3
13284,0.77246773,3
13285,0.5675405,2
13286,0.8680661,4
13287,0.58142334,4
13288,0.94239557,3
13289,0.9312392,4
13290,0.99706477,5
13291,0.974058,3
13292,0.9937558,3
13293,0.5976224,5
13294,0.9956038,4
13295,0.99422646,3
13296,0.5210173,2
13297,0.52138704,2
13298,0.70560473,4
13299,0.44443232,3
13300,0.6517458,2
13301,0.98959523,2
13302,0.8599584,2
13303,0.49033853,1
13304,0.9239482,3
13305,0.9955548,4
13306,0.9404553,2
13307,0.938949,4
13308,0.95974594,4
13309,0.99572223,4
13310,0.9639837,2
13311,0.5537132,2
13312,0.77577436,3
13313,0.61654955,4
13314,0.9359897,2
13315,0.9950434,4
13316,0.7693114,2
13317,0.99136436,3
13318,0.41564018,4
13319,0.7819437,2
13320,0.6663783,1
13321,0.8577987,4
13322,0.990177,2
13323,0.70477176,3
13324,0.9961364,4
13325,0.97041714,3
13326,0.7823861,2
13327,0.9018427,3
13328,0.99374396,2
13329,0.49024308,1
13330,0.99622965,4
13331,0.9382966,1
13332,0.42155206,4
13333,0.65294296,4
13334,0.9912375,2
13335,0.62042975,3
13336,0.9912308,2
13337,0.52171427,2
13338,0.9967127,4
13339,0.9929064,4
13340,0.6574025,2
13341,0.86730856,4
13342,0.7195827,2
13343,0.99401295,3
13344,0.604265,5
13345,0.86584544,3
13346,0.99270254,1
13347,0.86347264,3
13348,0.8026724,4
13349,0.99781656,4
13350,0.92651045,3
13351,0.9933198,2
13352,0.98872554,4
13353,0.9912532,1
13354,0.844231,3
13355,0.5641878,3
13356,0.9959572,4
13357,0.6450513,2
13358,0.9952783,3
13359,0.9945884,2
13360,0.9365542,2
13361,0.48537865,2
13362,0.51781434,3
13363,0.8570822,3
13364,0.9215701,4
13365,0.9735397,3
13366,0.85638934,3
13367,0.9942463,3
13368,0.8409702,6
13369,0.99456775,2
13370,0.9928307,4
13371,0.75842583,2
13372,0.931801,4
13373,0.9480359,4
13374,0.71067935,1
13375,0.99251515,2
13376,0.8576655,2
13377,0.9936393,3
13378,0.9866377,2
13379,0.55376834,3
13380,0.99586123,3
13381,0.9967236,4
13382,0.99359125,3
13383,0.90753555,1
13384,0.60972506,4
13385,0.9556955,4
13386,0.870991,2
13387,0.9375857,3
13388,0.84206146,4
13389,0.91078866,3
13390,0.55181617,4
13391,0.82256836,5
13392,0.6483075,3
13393,0.44965452,2
13394,0.9125946,5
13395,0.99204826,2
13396,0.6574281,4
13397,0.96988314,3
13398,0.99646,4
13399,0.9120859,2
13400,0.9921345,2
13401,0.99245256,2
13402,0.8533134,3
13403,0.9957084,4
13404,0.74917006,4
13405,0.87899977,3
13406,0.95154226,2
13407,0.9804405,3
13408,0.80099446,2
13409,0.50484633,3
13410,0.9610132,4
13411,0.9869072,2
13412,0.98982483,3
13413,0.5042959,2
13414,0.9532835,5
13415,0.75226635,4
13416,0.9126041,3
13417,0.99039257,2
13418,0.829882,3
13419,0.76548564,2
13420,0.73324263,3
13421,0.99375546,3
13422,0.8913071,5
13423,0.9918894,1
13424,0.9501563,3
13425,0.99378246,2
13426,0.93991166,3
13427,0.80427986,4
13428,0.992594,2
13429,0.9911568,2
13430,0.99082166,2
13431,0.7248638,3
13432,0.9896411,2
13433,0.98567015,3
13434,0.5627264,4
13435,0.5049615,2
13436,0.78728443,3
13437,0.9410019,3
13438,0.82676053,4
13439,0.99611163,3
13440,0.9327535,4
13441,0.99501115,3
13442,0.38391665,5
13443,0.57693344,3
13444,0.6193842,4
13445,0.5360831,4
13446,0.8459687,2
13447,0.95241797,3
13448,0.99544114,4
13449,0.9964328,4
13450,0.5202084,3
13451,0.9942897,2
13452,0.99492216,3
13453,0.9974923,5
13454,0.9935896,3
13455,0.8033037,3
13456,0.9957089,1
13457,0.9953477,3
13458,0.67467475,2
13459,0.9909378,1
13460,0.93414146,2
13461,0.75023204,4
13462,0.9935019,3
13463,0.6488453,4
13464,0.95188516,3
13465,0.9911863,2
13466,0.51949596,4
13467,0.64196414,4
13468,0.7156696,1
13469,0.7146102,5
13470,0.9899386,2
13471,0.99320203,2
13472,0.97302115,4
13473,0.93859315,3
13474,0.8028381,3
13475,0.99059725,3
13476,0.8906664,4
13477,0.8791088,2
13478,0.8713417,3
13479,0.7747882,3
13480,0.7951137,5
13481,0.89960736,4
13482,0.8731563,2
13483,0.97382987,3
13484,0.9966712,4
13485,0.99183047,2
13486,0.9949572,3
13487,0.83917135,4
13488,0.9259376,3
13489,0.6726887,4
13490,0.88893306,4
13491,0.9611369,3
13492,0.6446052,3
13493,0.7655814,2
13494,0.66489774,4
13495,0.6828921,5
13496,0.5445331,4
13497,0.76317906,3
13498,0.9979346,4
13499,0.70319355,3
13500,0.70668185,4
13501,0.7427468,3
13502,0.92793757,4
13503,0.99360377,4
13504,0.9681724,1
13505,0.99574184,3
13506,0.8357972,3
13507,0.73758656,3
13508,0.9924588,3
13509,0.9939782,1
13510,0.99566096,4
13511,0.93942,3
13512,0.9304708,2
13513,0.7425934,3
13514,0.60269886,3
13515,0.9967058,4
13516,0.98647755,4
13517,0.99560666,3
13518,0.65067077,3
13519,0.9142876,2
13520,0.93273145,4
13521,0.9333937,4
13522,0.99724835,4
13523,0.8972455,4
13524,0.6415565,3
13525,0.95958006,4
13526,0.8175891,4
13527,0.86612934,4
13528,0.94125426,4
13529,0.85241747,3
13530,0.4306782,3
13531,0.9745847,3
13532,0.99634075,4
13533,0.9940903,3
13534,0.99119234,2
13535,0.8936838,3
13536,0.9940084,2
13537,0.99469066,2
13538,0.9965317,4
13539,0.9718206,1
13540,0.71057767,2
13541,0.7532197,2
13542,0.92578226,3
13543,0.5450773,2
13544,0.98421896,1
13545,0.84551257,3
13546,0.71307397,2
13547,0.66000724,4
13548,0.9439846,4
13549,0.9294879,5
13550,0.9278,4
13551,0.808334,4
13552,0.9973645,5
13553,0.99083847,2
13554,0.9900493,1
13555,0.99585044,3
13556,0.8112916,3
13557,0.98929477,1
13558,0.9960462,3
13559,0.9952581,4
13560,0.9822464,2
13561,0.61893755,4
13562,0.921577,5
13563,0.94410586,2
13564,0.55873275,3
13565,0.9934466,2
13566,0.9939421,2
13567,0.9939385,3
13568,0.91855717,3
13569,0.9903849,2
13570,0.9898808,1
13571,0.94238997,2
13572,0.7677532,6
13573,0.80624557,3
13574,0.99229175,3
13575,0.9306082,2
13576,0.99499863,3
13577,0.9937505,2
13578,0.56529546,3
13579,0.6564896,1
13580,0.45407286,3
13581,0.51990783,2
13582,0.9230659,2
13583,0.87124383,2
13584,0.53952914,2
13585,0.9950125,3
13586,0.6305847,3
13587,0.9190865,2
13588,0.9803037,3
13589,0.94415545,3
13590,0.56663465,4
13591,0.59466213,2
13592,0.9543585,4
13593,0.87938625,5
13594,0.9945529,1
13595,0.87998784,1
13596,0.86516786,3
13597,0.9964705,3
13598,0.989808,2
13599,0.8892022,5
13600,0.678664,6
13601,0.7973367,3
13602,0.6646026,3
13603,0.80669457,3
13604,0.64824,3
13605,0.58059573,4
13606,0.6004073,3
13607,0.9958906,4
13608,0.7900354,4
13609,0.9571216,3
13610,0.8931033,3
13611,0.99641246,4
13612,0.9906288,1
13613,0.99275374,2
13614,0.80603355,2
13615,0.85719496,3
13616,0.9894886,3
13617,0.9623941,3
13618,0.95762837,2
13619,0.9948584,3
13620,0.937568,2
13621,0.987244,5
13622,0.9944925,4
13623,0.9955592,4
13624,0.99503076,2
13625,0.7190852,3
13626,0.86633587,3
13627,0.9894531,2
13628,0.5870795,4
13629,0.6048451,3
13630,0.9961274,4
13631,0.9282606,4
13632,0.60465014,5
13633,0.9965507,3
13634,0.9929857,5
13635,0.9629502,3
13636,0.9907967,2
13637,0.7382166,2
13638,0.8403386,4
13639,0.8198489,4
13640,0.98800975,1
13641,0.69243735,3
13642,0.99061084,3
13643,0.995017,3
13644,0.99184746,3
13645,0.8595917,3
13646,0.78184056,3
13647,0.98883015,2
13648,0.89859444,3
13649,0.95687646,3
13650,0.86712545,2
13651,0.9955634,3
13652,0.82495105,5
13653,0.86659163,1
13654,0.96708316,3
13655,0.9913145,3
13656,0.46828339,3
13657,0.9940172,3
13658,0.99664134,2
13659,0.9910253,2
13660,0.97689205,4
13661,0.5252917,2
13662,0.8194116,4
13663,0.9966446,4
13664,0.994771,3
13665,0.99460495,3
13666,0.95659095,2
13667,0.76858586,2
13668,0.9849271,3
13669,0.42799753,3
13670,0.9955651,3
13671,0.99478036,3
13672,0.9961097,5
13673,0.7697633,2
13674,0.9949083,2
13675,0.7671566,3
13676,0.961661,2
13677,0.9954893,2
13678,0.9286704,1
13679,0.3100659,3
13680,0.99584603,1
13681,0.9953931,3
13682,0.989967,2
13683,0.7335224,4
13684,0.5718314,3
13685,0.50917166,4
13686,0.9933875,3
13687,0.6850385,3
13688,0.7236961,4
13689,0.9971638,4
13690,0.99521023,1
13691,0.6890618,2
13692,0.9824332,6
13693,0.764426,3
13694,0.97766954,2
13695,0.9974756,5
13696,0.92748564,3
13697,0.96166456,5
13698,0.9855277,3
13699,0.7752984,3
13700,0.99558437,4
13701,0.7119357,3
13702,0.6290188,3
13703,0.991057,3
13704,0.53483003,2
13705,0.82581913,4
13706,0.99394417,3
13707,0.87526286,3
13708,0.9913167,1
13709,0.54986745,4
13710,0.93268764,3
13711,0.85459673,2
13712,0.89469355,4
13713,0.7615002,4
13714,0.9944763,2
13715,0.46002778,4
13716,0.99045485,2
13717,0.90331167,2
13718,0.99502075,3
13719,0.9930149,3
13720,0.9956253,3
13721,0.95826995,2
13722,0.8429755,3
13723,0.9918146,2
13724,0.7713752,4
13725,0.5121019,4
13726,0.4874312,4
13727,0.72016376,3
13728,0.8152894,4
13729,0.8550294,3
13730,0.7610591,5
13731,0.5066683,5
13732,0.99314815,3
13733,0.9934721,3
13734,0.9753492,2
13735,0.85860884,4
13736,0.9647951,2
13737,0.49975732,3
13738,0.99637806,4
13739,0.68434834,2
13740,0.9961538,4
13741,0.95758325,3
13742,0.99396366,2
13743,0.4704775,4
13744,0.67515606,3
13745,0.63321906,4
13746,0.9666527,4
13747,0.9237679,2
13748,0.5671558,2
13749,0.988007,5
13750,0.99670416,3
13751,0.7929832,2
13752,0.99523616,3
13753,0.9919378,1
13754,0.9880662,4
13755,0.9752946,2
13756,0.8337457,3
13757,0.99089026,2
13758,0.9479957,3
13759,0.9961471,3
13760,0.9926085,2
13761,0.6908056,2
13762,0.9940241,3
13763,0.9524897,4
13764,0.62098116,2
13765,0.5567993,3
13766,0.99494636,3
13767,0.765025,5
13768,0.9917832,2
13769,0.619124,2
13770,0.5934318,2
13771,0.99363196,3
13772,0.61696523,2
13773,0.9282969,4
13774,0.9894395,1
13775,0.99778354,5
13776,0.48402056,3
13777,0.9469713,1
13778,0.895738,3
13779,0.8244109,4
13780,0.993396,3
13781,0.58746696,3
13782,0.68580645,4
13783,0.9485513,1
13784,0.9941623,2
13785,0.8592174,3
13786,0.6902683,3
13787,0.9400875,6
13788,0.86835355,3
13789,0.83588386,3
13790,0.9903709,2
13791,0.5597568,4
13792,0.91032887,4
13793,0.5749932,5
13794,0.6724438,4
13795,0.996921,4
13796,0.63428676,2
13797,0.625699,3
13798,0.77349234,3
13799,0.9221414,3
13800,0.94978386,4
13801,0.97612464,3
13802,0.99301493,2
13803,0.57677287,2
13804,0.9920964,2
13805,0.9932266,2
13806,0.97175,4
13807,0.96466684,3
13808,0.75089175,2
13809,0.9182809,2
13810,0.99373454,2
13811,0.5677584,2
13812,0.9843362,4
13813,0.8013192,3
13814,0.667457,2
13815,0.9954251,4
13816,0.977849,4
13817,0.92718697,4
13818,0.99458057,3
13819,0.75644416,4
13820,0.9919514,2
13821,0.9478338,5
13822,0.7836333,5
13823,0.84428596,3
13824,0.9893089,2
13825,0.38971913,3
13826,0.6508355,5
13827,0.74321395,4
13828,0.5799404,2
13829,0.970714,1
13830,0.9531329,3
13831,0.81634223,5
13832,0.99582946,4
13833,0.8216585,3
13834,0.9598877,3
13835,0.8491396,4
13836,0.66774964,4
13837,0.60188204,3
13838,0.9186656,4
13839,0.9150652,2
13840,0.6711921,1
13841,0.9874567,3
13842,0.9922507,3
13843,0.9904417,2
13844,0.99700636,4
13845,0.684731,2
13846,0.9956131,4
13847,0.99727076,5
13848,0.8392424,5
13849,0.9520715,3
13850,0.50995576,2
13851,0.5873658,3
13852,0.9862645,2
13853,0.99372023,3
13854,0.61170924,3
13855,0.6237467,3
13856,0.74079955,4
13857,0.9163458,3
13858,0.9842064,3
13859,0.9968269,4
13860,0.93337256,3
13861,0.44196704,3
13862,0.9958073,4
13863,0.9876322,2
13864,0.9195652,3
13865,0.8487896,3
13866,0.6791648,3
13867,0.91540194,3
13868,0.77531224,2
13869,0.86562717,2
13870,0.979309,4
13871,0.511692,1
13872,0.98693657,5
13873,0.9947452,3
13874,0.80844826,2
13875,0.99240184,3
13876,0.5045252,3
13877,0.9838543,4
13878,0.99524754,3
13879,0.6065672,3
13880,0.8816393,3
13881,0.70626074,3
13882,0.8602089,4
13883,0.94325644,2
13884,0.840319,2
13885,0.99253327,3
13886,0.955498,5
13887,0.6587705,2
13888,0.9225398,3
13889,0.7252372,4
13890,0.65785706,3
13891,0.99193656,3
13892,0.6510306,2
13893,0.77793276,4
13894,0.51431924,5
13895,0.5253529,4
13896,0.9944999,3
13897,0.78381,2
13898,0.8739501,4
13899,0.9507629,4
13900,0.6518495,4
13901,0.991134,2
13902,0.965631,5
13903,0.5425662,5
13904,0.9905876,2
13905,0.93448156,2
13906,0.995964,3
13907,0.99551713,4
13908,0.8375182,3
13909,0.7339687,3
13910,0.94665277,3
13911,0.6970257,3
13912,0.50004786,1
13913,0.70553863,4
13914,0.8097982,3
13915,0.5991473,2
13916,0.7433015,2
13917,0.9945613,3
13918,0.8239097,4
13919,0.9887559,2
13920,0.73606473,3
13921,0.9722533,4
13922,0.9961312,3
13923,0.99316454,3
13924,0.9475909,3
13925,0.41595018,3
13926,0.897103,4
13927,0.6885687,5
13928,0.72291106,2
13929,0.66202134,4
13930,0.8009577,3
13931,0.99547535,4
13932,0.9749859,4
13933,0.82921237,2
13934,0.6481266,4
13935,0.85491425,2
13936,0.9716366,2
13937,0.5444786,3
13938,0.99288255,3
13939,0.9232671,2
13940,0.68909055,2
13941,0.9951378,3
13942,0.72474015,3
13943,0.93459684,2
13944,0.99485207,3
13945,0.7937262,2
13946,0.5533481,1
13947,0.9328769,3
13948,0.7554281,5
13949,0.78553224,3
13950,0.94602877,4
13951,0.67886066,3
13952,0.91891235,3
13953,0.95171666,3
13954,0.9930138,2
13955,0.99180514,2
13956,0.9948978,3
13957,0.6069362,4
13958,0.462768,3
13959,0.9962147,4
13960,0.81469893,3
13961,0.7851647,3
13962,0.99388504,2
13963,0.3959587,2
13964,0.79840064,3
13965,0.8223923,3
13966,0.9935147,3
13967,0.36377516,4
13968,0.9959982,1
13969,0.8985236,2
13970,0.83285356,2
13971,0.90927136,2
13972,0.96461755,1
13973,0.99592525,4
13974,0.95661366,2
13975,0.9694958,3
13976,0.99373955,3
13977,0.98792166,2
13978,0.95955646,4
13979,0.9137065,3
13980,0.8815682,2
13981,0.9971628,2
13982,0.7459254,3
13983,0.7581359,2
13984,0.4730774,3
13985,0.8385007,4
13986,0.9922973,2
13987,0.997812,4
13988,0.78921723,1
13989,0.9965895,4
13990,0.97877705,1
13991,0.6832788,2
13992,0.9948922,2
13993,0.8695066,3
13994,0.8359804,4
13995,0.9690538,3
13996,0.83950835,2
13997,0.991666,3
13998,0.990788,2
13999,0.9457669,4
14000,0.99223876,3
14001,0.7712762,2
14002,0.95908034,3
14003,0.9462887,3
14004,0.5003504,1
14005,0.7914654,3
14006,0.8778875,3
14007,0.9932544,3
14008,0.9390714,4
14009,0.7706627,2
14010,0.93751,3
14011,0.9968898,4
14012,0.5448679,3
14013,0.5842476,3
14014,0.7781681,3
14015,0.9901336,2
14016,0.9949708,3
14017,0.99237436,3
14018,0.6644998,4
14019,0.99026024,2
14020,0.55034304,4
14021,0.9921292,2
14022,0.5505779,4
14023,0.99327904,3
14024,0.9923596,2
14025,0.5293863,3
14026,0.8050495,2
14027,0.9978504,4
14028,0.9614064,3
14029,0.9953127,3
14030,0.99146014,2
14031,0.839746,5
14032,0.9612692,3
14033,0.97137856,4
14034,0.9877669,4
14035,0.6661414,2
14036,0.39902043,3
14037,0.9397218,2
14038,0.90872866,4
14039,0.9632965,2
14040,0.4559398,3
14041,0.695774,3
14042,0.9612245,4
14043,0.7746944,3
14044,0.98943955,2
14045,0.9965564,4
14046,0.70744336,2
14047,0.9956929,4
14048,0.6839083,2
14049,0.911044,5
14050,0.9916512,2
14051,0.8619976,4
14052,0.9189473,3
14053,0.98921114,2
14054,0.99568933,3
14055,0.9968416,5
14056,0.99567443,1
14057,0.97147834,2
14058,0.99595374,3
14059,0.7449204,3
14060,0.9960476,4
14061,0.6411391,4
14062,0.95679563,3
14063,0.9662255,3
14064,0.9025691,2
14065,0.7413346,2
14066,0.94275355,5
14067,0.91727495,3
14068,0.9925888,1
14069,0.86770564,4
14070,0.99453115,3
14071,0.64021367,2
14072,0.68258494,3
14073,0.9943536,3
14074,0.96289724,4
14075,0.55548257,4
14076,0.9952767,4
14077,0.5081464,3
14078,0.8697457,3
14079,0.9966142,4
14080,0.8858224,4
14081,0.5293478,4
14082,0.9691448,3
14083,0.9156307,4
14084,0.69784975,2
14085,0.49856237,4
14086,0.9942631,3
14087,0.9464122,3
14088,0.994745,3
14089,0.97961044,3
14090,0.9952641,3
14091,0.9212842,1
14092,0.82637006,4
14093,0.92705905,2
14094,0.9889422,2
14095,0.9875998,1
14096,0.58806276,1
14097,0.9959105,4
14098,0.8722237,3
14099,0.99007565,3
14100,0.9191395,3
14101,0.6138409,3
14102,0.90005034,5
14103,0.6622879,4
14104,0.990884,2
14105,0.7415747,3
14106,0.9730438,3
14107,0.8383344,1
14108,0.7606967,5
14109,0.6540153,3
14110,0.6944311,3
14111,0.8094833,5
14112,0.9035488,3
14113,0.90240496,2
14114,0.96713006,2
14115,0.9954543,2
14116,0.9806188,2
14117,0.9963371,4
14118,0.9744058,2
14119,0.7442511,4
14120,0.6129278,3
14121,0.9730747,1
14122,0.8927717,3
14123,0.99519616,3
14124,0.94312394,3
14125,0.8150039,3
14126,0.6609712,3
14127,0.9738396,1
14128,0.84599876,4
14129,0.9900248,3
14130,0.9910664,3
14131,0.5165174,3
14132,0.578234,3
14133,0.44076762,3
14134,0.87128997,4
14135,0.84625137,2
14136,0.79061395,2
